time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon
2015-10-07,0.014133333,15.96285714,0,511.83,1.639214444,0.115207373,0.072202188,46.26746619,138.8023986,18.50698647,1.626530612,0.049079755,0.369515604,0.072202188,12.88435369
2015-10-08,0.014133333,15.82428571,0,511.83,1.54418752,0.108294931,0.071450082,46.19749648,138.5924895,18.47899859,1.614795918,0.049241201,0.371720729,0.071450082,12.88068081
2015-10-09,0.014133333,15.68571429,0,511.83,1.449160596,0.101382488,0.070697976,46.12752678,138.3825803,18.45101071,1.603061224,0.049402648,0.373925854,0.070697976,12.87700794
2015-10-10,0.014133333,15.54714286,0,511.83,1.354133671,0.094470046,0.069945869,46.05755708,138.1726712,18.42302283,1.591326531,0.049564094,0.376130979,0.069945869,12.87333506
2015-10-11,0.014133333,15.40857143,0,511.83,1.259106747,0.087557604,0.069193763,45.98758737,137.9627621,18.39503495,1.579591837,0.049725541,0.378336104,0.069193763,12.86966218
2015-10-12,0.014133333,15.27,0,511.83,1.164079823,0.080645161,0.068441657,45.91761767,137.752853,18.36704707,1.567857143,0.049886987,0.380541229,0.068441657,12.8659893
2015-10-13,0.014133333,15.13142857,0,511.83,1.069052898,0.073732719,0.067689551,45.84764797,137.5429439,18.33905919,1.556122449,0.050048434,0.382746355,0.067689551,12.86231642
2015-10-14,0.014133333,14.99285714,0,511.83,0.974025974,0.066820276,0.066937445,45.77767827,137.3330348,18.31107131,1.544387755,0.050209881,0.38495148,0.066937445,12.85864355
2015-10-15,0.014133333,14.85428571,0,511.83,0.87899905,0.059907834,0.066185339,45.70770856,137.1231257,18.28308342,1.532653061,0.050371327,0.387156605,0.066185339,12.85497067
2015-10-16,0.014133333,14.71571429,0,511.83,0.783972125,0.052995392,0.065433233,45.63773886,136.9132166,18.25509554,1.520918367,0.050532774,0.38936173,0.065433233,12.85129779
2015-10-17,0.014133333,14.57714286,0,511.83,0.688945201,0.046082949,0.064681127,45.56776916,136.7033075,18.22710766,1.509183673,0.05069422,0.391566855,0.064681127,12.84762491
2015-10-18,0.014133333,14.43857143,0,511.83,0.593918277,0.039170507,0.06392902,45.49779945,136.4933984,18.19911978,1.49744898,0.050855667,0.393771981,0.06392902,12.84395203
2015-10-19,0.014133333,14.3,0,511.83,0.498891353,0.032258065,0.063176914,45.42782975,136.2834892,18.1711319,1.485714286,0.051017113,0.395977106,0.063176914,12.84027915
2015-10-20,0.014133333,13.9895,0,511.83,0.483053532,0.032066052,0.062174106,45.35786005,136.0735801,18.14314402,1.473809524,0.050878731,0.395734469,0.062174106,12.74916613
2015-10-21,0,13.679,0,0,0.467215711,0.03187404,0.061171298,45.28789034,135.863671,18.11515614,1.461904762,0.050740348,0.395491832,0.061171298,12.65805311
2015-10-22,0.014133333,13.3685,0,511.83,0.45137789,0.031682028,0.06016849,45.21792064,135.6537619,18.08716826,1.45,0.050601965,0.395249195,0.06016849,12.56694008
2015-10-23,0.014133333,13.058,0,511.83,0.43554007,0.031490015,0.059165682,45.14795094,135.4438528,18.05918037,1.438095238,0.050463582,0.395006559,0.059165682,12.47582706
2015-10-24,0.014133333,13.93393333,0,511.83,0.419702249,0.031298003,0.058162873,45.07798123,135.2339437,18.03119249,1.426190476,0.0503252,0.394763922,0.058162873,12.38471403
