time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon,OXY_oxy
2015-09-30,0.042168668,19.0575,0,0.44345898,0.783410138,0.02707582,71.51340969,214.5402291,28.60536388,2.8125,0.022307302,0.173689898,0.02707582,24.08563088,272.3255384
2015-10-01,0.012274368,18.95625,0,0.44345898,0.771889401,0.027978348,71.59212561,214.7763768,28.63685024,2.892857143,0.023386688,0.18250184,0.027978348,24.8203659,272.8849963
2015-10-02,0.023761408,18.855,0,0.44345898,0.760368664,0.028880875,71.67084153,215.0125246,28.66833661,2.973214286,0.024466073,0.191313783,0.028880875,25.55510093,273.4465084
2015-10-03,0.038390248,18.17333333,0,0.44345898,0.748847926,0.029783402,71.74955744,215.2486723,28.69982298,3.053571429,0.025545459,0.200125726,0.029783402,26.28983595,277.2812246
2015-10-04,0.028679338,17.49166667,0,0.44345898,0.737327189,0.03068593,71.82827336,215.4848201,28.73130934,3.133928571,0.026624844,0.208937669,0.03068593,27.02457097,281.213085
2015-10-05,0.014069368,16.81,0,0.44345898,0.725806452,0.031588457,71.90698927,215.7209678,28.76279571,3.214285714,0.02770423,0.217749612,0.031588457,27.759306,285.2457368
2015-10-06,0.012284168,16.63642857,0,0.462464365,0.735023041,0.032129974,71.98570519,215.9571156,28.79428208,3.178571429,0.027081507,0.211603593,0.032129974,27.40965545,286.2891139
2015-10-07,0.012256828,16.46285714,0,0.48146975,0.744239631,0.03267149,72.06442111,216.1932633,28.82576844,3.142857143,0.026458785,0.205457575,0.03267149,27.0600049,287.3393347
2015-10-08,0.012246968,16.28928571,0,0.500475135,0.753456221,0.033213006,72.14313702,216.4294111,28.85725481,3.107142857,0.025836063,0.199311557,0.033213006,26.71035436,288.3964637
2015-10-09,0.016263898,16.11571429,0,0.519480519,0.762672811,0.033754523,72.22185294,216.6655588,28.88874118,3.071428571,0.02521334,0.193165538,0.033754523,26.36070381,289.4605662
2015-10-10,0.018114433,15.94214286,0,0.538485904,0.771889401,0.034296039,72.30056885,216.9017066,28.92022754,3.035714286,0.024590618,0.18701952,0.034296039,26.01105327,290.531708
2015-10-11,0.014103963,15.76857143,0,0.557491289,0.781105991,0.034837556,72.37928477,217.1378543,28.95171391,3,0.023967895,0.180873501,0.034837556,25.66140272,291.6099557
2015-10-12,0.012253428,15.595,0,0.576496674,0.790322581,0.035379072,72.45800069,217.3740021,28.98320027,2.964285714,0.023345173,0.174727483,0.035379072,25.31175217,292.6953764
2015-10-13,0.012417563,15.42142857,0,0.595502059,0.799539171,0.035920588,72.5367166,217.6101498,29.01468664,2.928571429,0.02272245,0.168581464,0.035920588,24.96210163,293.7880379
2015-10-14,0.012417563,15.24785714,0,0.614507444,0.80875576,0.036462105,72.61543252,217.8462976,29.04617301,2.892857143,0.022099728,0.162435446,0.036462105,24.61245108,294.8880086
2015-10-15,0.012246968,15.07428571,0,0.633512829,0.81797235,0.037003621,72.69414843,218.0824453,29.07765937,2.857142857,0.021477005,0.156289427,0.037003621,24.26280054,295.9953577
2015-10-16,0.012246968,14.90071429,0,0.652518213,0.82718894,0.037545138,72.77286435,218.318593,29.10914574,2.821428571,0.020854283,0.150143409,0.037545138,23.91314999,297.1101549
2015-10-17,0.012246968,14.72714286,0,0.671523598,0.83640553,0.038086654,72.85158027,218.5547408,29.14063211,2.785714286,0.02023156,0.14399739,0.038086654,23.56349944,298.2324707
2015-10-18,0.012246968,14.55357143,0,0.690528983,0.84562212,0.03862817,72.93029618,218.7908885,29.17211847,2.75,0.019608838,0.137851372,0.03862817,23.2138489,299.3623762
2015-10-19,0.012246968,14.38,0,0.709534368,0.85483871,0.039169687,73.0090121,219.0270363,29.20360484,2.714285714,0.018986116,0.131705353,0.039169687,22.86419835,300.4999432
2015-10-20,0.012246968,14.686,0,0.728539753,0.8640553,0.039711203,73.08772801,219.263184,29.23509121,2.68877551,0.018884635,0.130250511,0.039711203,22.60638454,298.4996111
